date,name,license,type,Num of Volations,High severe,Medium severe,Harm,Prev1,Prev2,Prev3
1/15/15,Dogwood Forest of Acworth,ALC000235,complaint,1,0,0,0,0,0,0
10/24/19,Dogwood Forest of Dunwoody,ALC000123,complaint,1,1,0,0,0,0,0
5/2/19,Dogwood Forest of Dunwoody,ALC000123,Routine / Complaint,1,1,0,0,0,0,0
12/21/17,Dogwood Forest of Dunwoody,ALC000123,other,-,0,0,0,0,0,0
10/25/17,Dogwood Forest of Dunwoody,ALC000123,routine,-,0,0,0,0,0,0
10/20/17,Dogwood Forest of Dunwoody,ALC000123,complaint,-,0,0,0,0,0,0
2/27/17,Dogwood Forest of Dunwoody,ALC000123,other,-,0,0,0,0,0,0
9/7/16,Dogwood Forest of Dunwoody,ALC000123,other,-,0,0,0,0,0,0
4/8/16,Dogwood Forest of Dunwoody,ALC000123,Routine / Complaint,-,0,0,0,0,0,0
4/8/16,Dogwood Forest of Dunwoody,ALC000123,Routine / Complaint,6,0,2,0,0,0,0
2/16/16,Dogwood Forest of Dunwoody,ALC000123,other,-,0,0,0,0,0,0
12/28/15,Dogwood Forest of Dunwoody,ALC000123,complaint,-,0,0,0,0,0,0
7/14/15,Dogwood Forest of Dunwoody,ALC000123,complaint,3,1,2,0,2,0,0
2/26/15,Dogwood Forest of Dunwoody,ALC000123,complaint,-,0,0,0,0,0,0
2/6/15,Dogwood Forest of Dunwoody,ALC000123,Routine / Complaint,11,0,4,0,1,0,0
10/10/19,Dogwood Forest of Grayson,ALC000536,routine,-,0,0,0,0,0,0
9/4/18,Dogwood Forest of Grayson,ALC000536,complaint,-,0,0,0,0,0,0
7/13/17,Dogwood Forest of Grayson,ALC000536,routine,-,0,0,0,0,0,0
12/2/19,Dublin Place,PCH008814,complaint,-,0,0,0,0,0,0
5/9/19,Dublin Place,PCH008814,routine,-,0,0,0,0,0,0
3/5/19,Dublin Place,PCH008814,routine,4,0,1,0,0,0,0
3/7/17,Dublin Place,PCH008814,routine,1,0,0,0,0,0,0
3/28/16,Dublin Place,PCH008814,routine,-,0,0,0,0,0,0
3/10/16,Dublin Place,PCH008814,routine,-,0,0,0,0,0,0
4/29/15,Dublin Place,PCH008814,complaint,-,0,0,0,0,0,0
2/20/15,Dublin Place,PCH008814,Routine / Complaint,2,1,0,0,0,0,0
10/25/19,Dunwoody Place Personal Care Home,PCH009781,complaint,1,1,0,1,0,0,0
8/27/19,Dunwoody Place Personal Care Home,PCH009781,complaint,1,0,1,0,0,0,0
7/1/19,Dunwoody Place Personal Care Home,PCH009781,complaint,-,0,0,0,0,0,0
3/15/19,Dunwoody Place Personal Care Home,PCH009781,routine,-,0,0,0,0,0,0
10/15/18,Dunwoody Place Personal Care Home,PCH009781,other,1,1,0,0,0,0,0
9/14/18,Dunwoody Place Personal Care Home,PCH009781,other,1,0,1,0,0,0,0
5/10/18,Dunwoody Place Personal Care Home,PCH009781,complaint,-,0,0,0,0,0,0
1/4/18,Dunwoody Place Personal Care Home,PCH009781,routine,1,0,0,0,0,0,0
7/7/17,Dunwoody Place Personal Care Home,PCH009781,complaint,-,0,0,0,0,0,0
6/12/17,Dunwoody Place Personal Care Home,PCH009781,complaint,-,0,0,0,0,0,0
5/22/17,Dunwoody Place Personal Care Home,PCH009781,complaint,1,1,0,1,0,0,0
4/7/17,Dunwoody Place Personal Care Home,PCH009781,complaint,1,1,0,1,0,0,0
1/24/17,Dunwoody Place Personal Care Home,PCH009781,complaint,-,0,0,0,0,0,0
12/20/16,Dunwoody Place Personal Care Home,PCH009781,Routine / Complaint,14,3,5,2,0,0,0
11/7/16,Dunwoody Place Personal Care Home,PCH009781,complaint,-,0,0,0,0,0,0
8/30/16,Dunwoody Place Personal Care Home,PCH009781,complaint,3,2,0,1,0,0,0
5/25/16,Dunwoody Place Personal Care Home,PCH009781,complaint,5,0,3,0,2,0,0
3/25/16,Dunwoody Place Personal Care Home,PCH009781,complaint,-,0,0,0,0,0,0
9/30/15,Dunwoody Place Personal Care Home,PCH009781,Routine / Complaint,10,0,1,0,0,0,0
9/11/19,Eagles Landing Senior Living,ALC000122,routine,-,0,0,0,0,0,0
7/19/18,Eagles Landing Senior Living,ALC000122,complaint,1,0,0,0,0,0,0
9/6/17,Eagles Landing Senior Living,ALC000122,routine,3,0,1,0,0,0,0
5/5/17,Eagles Landing Senior Living,ALC000122,complaint,-,0,0,0,0,0,0
7/19/16,Eagles Landing Senior Living,ALC000122,routine,-,0,0,0,0,0,0
6/7/16,Eagles Landing Senior Living,ALC000122,routine,-,0,0,0,0,0,0
4/26/16,Eagles Landing Senior Living,ALC000122,other,-,0,0,0,0,0,0
1/28/16,Eagles Landing Senior Living,ALC000122,other,-,0,0,0,0,0,0
10/21/15,Eagles Landing Senior Living,ALC000122,other,1,1,0,0,1,0,0
7/17/15,Eagles Landing Senior Living,ALC000122,routine,7,0,3,0,0,0,0
6/24/15,Eagles Landing Senior Living,ALC000122,complaint,1,1,0,1,0,0,0
1/13/15,Eagles Landing Senior Living,ALC000122,complaint,1,0,1,0,0,0,0
10/18/19,Eastside Gardens,67030111,complaint,2,2,0,1,0,0,0
8/23/19,Eastside Gardens,67030111,Routine / Complaint,1,0,0,0,0,0,0
7/30/18,Eastside Gardens,67030111,complaint,1,1,0,0,0,0,0
3/27/18,Eastside Gardens,67030111,complaint,-,0,0,0,0,0,0
11/3/17,Eastside Gardens,67030111,routine,6,0,1,0,0,0,0
11/17/16,Eastside Gardens,67030111,other,-,0,0,0,0,0,0
8/4/16,Eastside Gardens,67030111,complaint,-,0,0,0,0,0,0
6/24/16,Eastside Gardens,67030111,routine,3,1,0,0,1,0,0
2/22/16,Eastside Gardens,67030111,complaint,-,0,0,0,0,0,0
3/10/15,Eastside Gardens,67030111,routine,3,0,2,0,0,0,0
1/9/20,Elmcroft of Martinez,ALC000273,complaint,2,0,0,0,0,0,0
9/12/19,Elmcroft of Martinez,ALC000273,Routine / Complaint,-,0,0,0,0,0,0
8/22/18,Elmcroft of Martinez,ALC000273,complaint,-,0,0,0,0,0,0
7/25/18,Elmcroft of Martinez,ALC000273,complaint,1,1,0,0,0,0,0
3/22/18,Elmcroft of Martinez,ALC000273,routine,-,0,0,0,0,0,0
1/3/17,Elmcroft of Martinez,ALC000273,routine,-,0,0,0,0,0,0
2/22/16,Elmcroft of Martinez,ALC000273,complaint,-,0,0,0,0,0,0
9/28/15,Elmcroft of Martinez,ALC000273,other,-,0,0,0,0,0,0
8/10/15,Elmcroft of Martinez,ALC000273,complaint,-,0,0,0,0,0,0
5/7/15,Elmcroft of Martinez,ALC000273,Routine / Complaint,1,1,0,0,0,0,0
11/14/19,Elmcroft of Roswell,ALC000274,routine,2,0,1,0,0,0,0
3/5/19,Elmcroft of Roswell,ALC000274,complaint,2,1,1,1,0,0,0
8/1/18,Elmcroft of Roswell,ALC000274,complaint,1,1,0,0,0,0,0
4/10/18,Elmcroft of Roswell,ALC000274,routine,-,0,0,0,0,0,0
2/14/17,Elmcroft of Roswell,ALC000274,routine,-,0,0,0,0,0,0
12/16/15,Elmcroft of Roswell,ALC000274,routine,-,0,0,0,0,0,0
9/30/15,Elmcroft of Roswell,ALC000274,other,-,0,0,0,0,0,0
1/13/20,Evergreen Assisted Living Facility,ALC000538,complaint,-,0,0,0,0,0,0
7/31/19,Evergreen Assisted Living Facility,ALC000538,routine,-,0,0,0,0,0,0
10/12/17,Evergreen Assisted Living Facility,ALC000538,routine,-,0,0,0,0,0,0
9/21/17,Evergreen Assisted Living Facility,ALC000538,complaint,-,0,0,0,0,0,0
12/14/16,Evergreen Assisted Living Facility,ALC000538,complaint,2,2,0,1,0,0,0
10/31/16,Evergreen Assisted Living Facility,ALC000538,complaint,5,2,2,1,0,1,0
10/27/16,Evergreen Assisted Living Facility,ALC000538,complaint,-,0,0,0,0,0,0
5/26/16,Evergreen Assisted Living Facility,ALC000538,routine,1,0,1,0,0,0,0
3/9/15,Evergreen Assisted Living Facility,ALC000538,routine,1,0,1,0,0,0,0
4/10/19,Fellowship Home at Brookside,ALC000019,Routine / Complaint,-,0,0,0,0,0,0
8/27/18,Fellowship Home at Brookside,ALC000019,other,-,0,0,0,0,0,0
4/9/18,Fellowship Home at Brookside,ALC000019,complaint,-,0,0,0,0,0,0
1/11/18,Fellowship Home at Brookside,ALC000019,other,-,0,0,0,0,0,0
10/17/17,Fellowship Home at Brookside,ALC000019,Routine / Complaint,-,0,0,0,0,0,0
5/25/16,Fellowship Home at Brookside,ALC000019,Routine / Complaint,-,0,0,0,0,0,0
4/29/15,Fellowship Home at Brookside,ALC000019,complaint,-,0,0,0,0,0,0
2/12/15,Fellowship Home at Brookside,ALC000019,routine,-,0,0,0,0,0,0
9/19/18,Fellowship Home at Cordelia Manor,ALC000277,other,-,0,0,0,0,0,0
6/26/18,Fellowship Home at Cordelia Manor,ALC000277,complaint,1,1,0,0,0,0,0
6/12/18,Fellowship Home at Cordelia Manor,ALC000277,routine,-,0,0,0,0,0,0
2/13/17,Fellowship Home at Cordelia Manor,ALC000277,routine,-,0,0,0,0,0,0
2/9/16,Fellowship Home at Cordelia Manor,ALC000277,other,-,0,0,0,0,0,0
1/6/16,Fellowship Home at Cordelia Manor,ALC000277,routine,-,0,0,0,0,0,0
8/26/15,Fellowship Home at Cordelia Manor,ALC000277,complaint,-,0,0,0,0,0,0
4/14/15,Fellowship Home at Cordelia Manor,ALC000277,routine,1,0,1,0,0,0,0
6/10/19,Fellowship Home at Cotton Hill,ALC000275,Routine / Complaint,-,0,0,0,0,0,0
9/5/18,Fellowship Home at Cotton Hill,ALC000275,other,-,0,0,0,0,0,0
6/13/18,Fellowship Home at Cotton Hill,ALC000275,routine,-,0,0,0,0,0,0
3/8/19,Fellowship Home at Meriwether,ALC000253,Routine / Complaint,-,0,0,0,0,0,0
8/29/17,Fellowship Home at Meriwether,ALC000253,routine,-,0,0,0,0,0,0
7/15/19,Fellowship Home of Nashville,ALC000181,Routine / Complaint,-,0,0,0,0,0,0
2/28/18,Fellowship Home of Nashville,ALC000181,routine,-,0,0,0,0,0,0
1/17/17,Fellowship Home of Nashville,ALC000181,complaint,-,0,0,0,0,0,0
10/18/16,Fellowship Home of Nashville,ALC000181,routine,-,0,0,0,0,0,0
10/1/15,Fellowship Home of Nashville,ALC000181,routine,-,0,0,0,0,0,0
9/4/19,Felton Manor Personal Care,8030061,routine,-,0,0,0,0,0,0
1/23/18,Felton Manor Personal Care,8030061,other,-,0,0,0,0,0,0
11/6/17,Felton Manor Personal Care,8030061,other,-,0,0,0,0,0,0
10/31/17,Felton Manor Personal Care,8030061,complaint,1,0,1,0,0,0,0
9/8/17,Felton Manor Personal Care,8030061,complaint,1,1,0,0,1,0,0
6/13/17,Felton Manor Personal Care,8030061,complaint,2,2,0,2,0,0,0
2/2/17,Felton Manor Personal Care,8030061,routine,5,1,1,0,0,0,0
9/15/15,Felton Manor Personal Care,8030061,routine,3,0,1,0,0,0,0
7/23/19,Femi Care Marietta Living Center,PCH008897,Routine / Complaint,6,3,1,0,0,0,0
4/18/18,Femi Care Marietta Living Center,PCH008897,routine,-,0,0,0,0,0,0
3/6/17,Femi Care Marietta Living Center,PCH008897,complaint,3,0,2,0,0,0,0
12/7/16,Femi Care Marietta Living Center,PCH008897,routine,5,0,1,0,0,0,0
8/10/16,Femi Care Marietta Living Center,PCH008897,complaint,1,1,0,0,0,0,0
2/16/16,Femi Care Marietta Living Center,PCH008897,routine,3,0,2,0,0,0,0
1/28/16,Femi Care Marietta Living Center,PCH008897,other,-,0,0,0,0,0,0
12/28/15,Femi Care Marietta Living Center,PCH008897,other,-,0,0,0,0,0,0
10/19/15,Femi Care Marietta Living Center,PCH008897,complaint,1,1,0,0,0,0,0
7/27/15,Femi Care Marietta Living Center,PCH008897,complaint,-,0,0,0,0,0,0
6/25/15,Femi Care Marietta Living Center,PCH008897,complaint,2,1,1,0,0,0,0
3/9/15,Femi Care Marietta Living Center,PCH008897,Routine / Complaint,5,1,3,0,0,0,0
12/17/19,Femi Care Southern Pines Living Center,PCH008896,other,2,0,1,0,0,0,1
9/23/19,Femi Care Southern Pines Living Center,PCH008896,complaint,2,0,0,0,0,0,0
2/15/19,Femi Care Southern Pines Living Center,PCH008896,other,3,1,2,0,2,1,0
5/8/18,Femi Care Southern Pines Living Center,PCH008896,other,-,0,0,0,0,0,0
2/14/18,Femi Care Southern Pines Living Center,PCH008896,other,-,0,0,0,0,0,0
11/9/17,Femi Care Southern Pines Living Center,PCH008896,complaint,17,2,4,0,0,1,0
2/27/17,Femi Care Southern Pines Living Center,PCH008896,other,1,0,1,0,1,0,0
12/7/16,Femi Care Southern Pines Living Center,PCH008896,routine,4,0,3,0,0,0,0
8/25/16,Femi Care Southern Pines Living Center,PCH008896,complaint,-,0,0,0,0,0,0
5/21/19,Fite Living Center,8030021,Routine / Complaint,4,3,0,1,0,0,0
3/26/19,Fite Living Center,8030021,routine,-,0,0,0,0,0,0
12/13/17,Fite Living Center,8030021,other,-,0,0,0,0,0,0
7/20/17,Fite Living Center,8030021,complaint,3,1,2,1,0,0,0
3/1/17,Fite Living Center,8030021,routine,4,0,4,0,0,0,0
1/5/16,Fite Living Center,8030021,complaint,-,0,0,0,0,0,0
9/16/15,Fite Living Center,8030021,routine,1,0,1,0,0,0,0
10/30/19,Fountains in Cartersville,ALC000596,complaint,4,3,1,2,0,0,0
6/13/19,Fountains in Cartersville,ALC000596,routine,-,0,0,0,0,0,0
6/13/19,Fountains in Cartersville,ALC000596,routine,-,0,0,0,0,0,0
9/27/18,"Gables at Cobb Village, The",ALC000042,routine,-,0,0,0,0,0,0
7/10/17,"Gables at Cobb Village, The",ALC000042,complaint,-,0,0,0,0,0,0
1/5/17,"Gables at Cobb Village, The",ALC000042,routine,-,0,0,0,0,0,0
3/13/15,"Gables at Cobb Village, The",ALC000042,routine,4,0,2,0,0,0,0
12/11/19,Gaines Park Senior Living,33030151,routine,-,0,0,0,0,0,0
4/30/19,Gaines Park Senior Living,33030151,Routine / Complaint,4,1,2,1,0,0,0
12/1/17,Gaines Park Senior Living,33030151,other,-,0,0,0,0,0,0
6/16/17,Gaines Park Senior Living,33030151,Routine / Complaint,1,1,0,1,0,0,0
11/15/16,Gaines Park Senior Living,33030151,complaint,-,0,0,0,0,0,0
1/13/16,Gaines Park Senior Living,33030151,routine,-,0,0,0,0,0,0
4/24/15,Gaines Park Senior Living,33030151,routine,1,0,0,0,0,0,0
9/25/19,"Gardenias, The",75030091,routine,-,0,0,0,0,0,0
5/30/18,"Gardenias, The",75030091,complaint,-,0,0,0,0,0,0
8/21/17,"Gardenias, The",75030091,other,1,1,0,0,1,0,0
8/11/17,"Gardenias, The",75030091,complaint,2,2,0,1,1,0,0
4/10/17,"Gardenias, The",75030091,Routine / Complaint,2,2,0,1,0,0,0
7/18/16,"Gardenias, The",75030091,other,-,0,0,0,0,0,0
4/26/16,"Gardenias, The",75030091,routine,-,0,0,0,0,0,0
3/7/16,"Gardenias, The",75030091,complaint,-,0,0,0,0,0,0
3/26/15,"Gardenias, The",75030091,routine,3,1,0,0,0,0,0
8/2/19,"Gardens at Calvary ALC, The",ALC000022,complaint,-,0,0,0,0,0,0
4/24/19,"Gardens at Calvary ALC, The",ALC000022,routine,-,0,0,0,0,0,0
2/7/19,"Gardens at Calvary ALC, The",ALC000022,routine,3,1,1,0,0,0,0
8/16/18,"Gardens at Calvary ALC, The",ALC000022,complaint,2,2,0,1,0,0,0
10/12/17,"Gardens at Calvary ALC, The",ALC000022,routine,1,0,0,0,0,0,0
8/16/16,"Gardens at Calvary ALC, The",ALC000022,Routine / Complaint,1,0,1,0,0,0,0
1/26/16,"Gardens at Calvary ALC, The",ALC000022,complaint,-,0,0,0,0,0,0
8/10/15,"Gardens at Calvary ALC, The",ALC000022,complaint,-,0,0,0,0,0,0
6/30/15,"Gardens at Calvary ALC, The",ALC000022,routine,-,0,0,0,0,0,0
8/27/19,"Gardens at Royal Oaks, The",155030021,complaint,1,1,0,1,0,0,0
7/3/19,"Gardens at Royal Oaks, The",155030021,complaint,-,0,0,0,0,0,0
10/25/18,"Gardens at Royal Oaks, The",155030021,routine,-,0,0,0,0,0,0
7/20/16,"Gardens at Royal Oaks, The",155030021,routine,-,0,0,0,0,0,0
2/12/18,"Gardens at Southern Manor, The",PCH008993,routine,-,0,0,0,0,0,0
11/3/16,"Gardens at Southern Manor, The",PCH008993,complaint,-,0,0,0,0,0,0
10/20/16,"Gardens at Southern Manor, The",PCH008993,complaint,-,0,0,0,0,0,0
7/19/16,"Gardens at Southern Manor, The",PCH008993,routine,-,0,0,0,0,0,0
4/5/16,"Gardens at Southern Manor, The",PCH008993,other,-,0,0,0,0,0,0
12/29/15,"Gardens at Southern Manor, The",PCH008993,routine,2,0,0,0,0,0,0
7/1/15,"Gardens at Southern Manor, The",PCH008993,complaint,-,0,0,0,0,0,0
7/17/19,Gardens of Fayetteville,PCH008615,routine,-,0,0,0,0,0,0
4/25/19,Gardens of Fayetteville,PCH008615,other,1,1,0,0,1,0,0
2/1/19,Gardens of Fayetteville,PCH008615,routine,5,1,0,0,0,0,0
4/26/18,Gardens of Fayetteville,PCH008615,complaint,-,0,0,0,0,0,0
2/26/18,Gardens of Fayetteville,PCH008615,complaint,1,1,0,0,1,0,0
12/19/17,Gardens of Fayetteville,PCH008615,other,1,0,0,0,1,0,0
9/18/17,Gardens of Fayetteville,PCH008615,Routine / Complaint,1,0,1,0,0,0,0
2/6/17,Gardens of Fayetteville,PCH008615,other,-,0,0,0,0,0,0
10/13/16,Gardens of Fayetteville,PCH008615,routine,1,0,1,0,0,0,0
6/2/15,Gardens of Fayetteville,PCH008615,routine,-,0,0,0,0,0,0
7/10/19,Gardens of Gainesville,ALC000125,complaint,1,1,0,1,0,0,0
5/24/19,Gardens of Gainesville,ALC000125,Routine / Complaint,-,0,0,0,0,0,0
9/12/18,Gardens of Gainesville,ALC000125,complaint,3,3,0,2,0,0,0
4/18/18,Gardens of Gainesville,ALC000125,complaint,-,0,0,0,0,0,0
2/27/18,Gardens of Gainesville,ALC000125,complaint,1,1,0,0,0,0,0
6/1/17,Gardens of Gainesville,ALC000125,routine,4,0,1,0,0,0,0
12/10/15,Gardens of Gainesville,ALC000125,routine,2,0,1,0,0,0,0
9/22/15,Gardens of Gainesville,ALC000125,complaint,1,1,0,0,0,0,0
9/18/15,Gardens of Gainesville,ALC000125,Routine / Complaint,-,0,0,0,0,0,0
1/7/20,"Gardens of Lake Spivey, The",PCH006430,Routine / Complaint,-,0,0,0,0,0,0
1/7/20,"Gardens of Lake Spivey, The",PCH006430,routine,-,0,0,0,0,0,0
7/17/19,"Gardens of Lake Spivey, The",PCH006430,complaint,2,0,2,0,0,0,0
4/29/19,"Gardens of Lake Spivey, The",PCH006430,Routine / Complaint,-,0,0,0,0,0,0
3/7/18,"Gardens of Lake Spivey, The",PCH006430,routine,1,0,1,0,0,0,0
12/11/17,"Gardens of Lake Spivey, The",PCH006430,complaint,1,1,0,1,0,0,0
3/7/17,"Gardens of Lake Spivey, The",PCH006430,routine,-,0,0,0,0,0,0
10/22/15,"Gardens of Lake Spivey, The",PCH006430,routine,-,0,0,0,0,0,0
8/15/19,"Gardens of Rome, The",PCH001002,Routine / Complaint,1,0,1,0,0,0,0
11/13/17,"Gardens of Rome, The",PCH001002,complaint,-,0,0,0,0,0,0
10/23/17,"Gardens of Rome, The",PCH001002,other,-,0,0,0,0,0,0
10/3/17,"Gardens of Rome, The",PCH001002,complaint,1,1,0,0,0,0,0
6/22/17,"Gardens of Rome, The",PCH001002,other,-,0,0,0,0,0,0
2/15/17,"Gardens of Rome, The",PCH001002,complaint,1,1,0,1,0,0,0
6/20/16,"Gardens of Rome, The",PCH001002,complaint,-,0,0,0,0,0,0
6/3/16,"Gardens of Rome, The",PCH001002,complaint,11,4,3,2,2,0,0
5/23/16,"Gardens of Rome, The",PCH001002,other,4,0,0,0,0,0,0
3/3/16,"Gardens of Rome, The",PCH001002,complaint,2,1,1,0,0,0,0
2/15/16,"Gardens of Rome, The",PCH001002,complaint,-,0,0,0,0,0,0
11/17/15,"Gardens of Rome, The",PCH001002,Routine / Complaint,4,0,2,0,0,0,0
8/24/15,"Gardens of Rome, The",PCH001002,complaint,3,1,2,0,0,0,0
2/20/15,"Gardens of Rome, The",PCH001002,complaint,1,0,1,0,0,0,0
10/1/19,"Gardens of Savannah, The",PCH001092,complaint,3,3,0,1,1,0,0
6/26/19,"Gardens of Savannah, The",PCH001092,complaint,-,0,0,0,0,0,0
6/18/19,"Gardens of Savannah, The",PCH001092,complaint,5,3,2,2,1,0,0
6/5/19,"Gardens of Savannah, The",PCH001092,routine,7,2,3,1,1,2,0
4/30/19,"Gardens of Savannah, The",PCH001092,other,5,1,3,0,4,0,0
8/14/18,"Gardens of Savannah, The",PCH001092,Routine / Complaint,18,3,7,1,0,0,0
4/30/18,"Gardens of Savannah, The",PCH001092,other,2,0,0,0,0,0,0
4/11/18,"Gardens of Savannah, The",PCH001092,complaint,2,2,0,0,1,1,0
10/17/17,"Gardens of Savannah, The",PCH001092,complaint,6,2,1,0,0,0,0
7/3/17,"Gardens of Savannah, The",PCH001092,complaint,1,0,1,0,1,0,0
5/4/17,"Gardens of Savannah, The",PCH001092,complaint,1,0,1,0,0,0,0
4/27/17,"Gardens of Savannah, The",PCH001092,routine,3,1,1,1,2,0,0
12/29/16,"Gardens of Savannah, The",PCH001092,complaint,9,3,6,0,2,0,1
9/20/16,"Gardens of Savannah, The",PCH001092,other,1,1,0,0,0,1,0
7/6/16,"Gardens of Savannah, The",PCH001092,other,1,1,0,0,1,0,0
5/2/16,"Gardens of Savannah, The",PCH001092,complaint,4,1,3,0,1,0,0
3/22/16,"Gardens of Savannah, The",PCH001092,routine,4,1,0,0,0,0,0
1/20/15,"Gardens of Savannah, The",PCH001092,routine,1,0,1,0,0,0,0
1/15/20,Gardens of Shiloh Point,ALC00196,routine,-,0,0,0,0,0,0
11/22/17,Gardens of Shiloh Point,ALC00196,routine,-,0,0,0,0,0,0
8/25/16,Gardens of Shiloh Point,ALC00196,routine,-,0,0,0,0,0,0
7/22/15,Gardens of Shiloh Point,ALC00196,routine,-,0,0,0,0,0,0
1/16/15,Gardens of Shiloh Point,ALC00196,other,1,0,1,0,1,0,0
11/5/19,Gardens of Smyrna,PCH002692,Routine / Complaint,1,0,1,0,0,0,0
6/18/19,Gardens of Smyrna,PCH002692,complaint,1,0,1,0,0,0,0
6/7/19,Gardens of Smyrna,PCH002692,complaint,1,1,0,1,0,0,0
6/4/19,Gardens of Smyrna,PCH002692,complaint,-,0,0,0,0,0,0
5/23/19,Gardens of Smyrna,PCH002692,complaint,3,3,0,2,0,0,0
4/9/19,Gardens of Smyrna,PCH002692,other,1,1,0,0,1,0,0
1/11/19,Gardens of Smyrna,PCH002692,complaint,3,0,1,0,2,0,0
12/20/18,Gardens of Smyrna,PCH002692,Routine / Complaint,4,0,1,0,0,0,0
1/26/18,Gardens of Smyrna,PCH002692,routine,-,0,0,0,0,0,0
1/2/18,Gardens of Smyrna,PCH002692,other,-,0,0,0,0,0,0
6/1/17,Gardens of Smyrna,PCH002692,complaint,1,1,0,0,1,0,0
3/9/17,Gardens of Smyrna,PCH002692,complaint,12,3,5,1,0,0,0
6/24/16,Gardens of Smyrna,PCH002692,Routine / Complaint,8,1,6,0,0,0,0
10/14/15,Gardens of Smyrna,PCH002692,complaint,-,0,0,0,0,0,0
2/3/15,Gardens of Smyrna,PCH002692,Routine / Complaint,3,0,1,0,0,0,0
7/23/18,"Gardens of Social Circle II, The",PCH001028,Routine / Complaint,6,0,5,0,0,0,0
5/30/18,"Gardens of Social Circle II, The",PCH001028,complaint,1,0,1,0,0,0,0
3/14/18,"Gardens of Social Circle II, The",PCH001028,routine,3,0,2,0,0,0,0
5/30/17,"Gardens of Social Circle II, The",PCH001028,complaint,-,0,0,0,0,0,0
3/28/17,"Gardens of Social Circle II, The",PCH001028,routine,-,0,0,0,0,0,0
10/20/16,"Gardens of Social Circle II, The",PCH001028,complaint,2,2,0,2,0,0,0
8/5/16,"Gardens of Social Circle II, The",PCH001028,complaint,1,1,0,0,0,0,0
5/23/16,"Gardens of Social Circle II, The",PCH001028,complaint,2,1,0,1,0,0,0
3/4/16,"Gardens of Social Circle II, The",PCH001028,complaint,5,2,3,1,0,0,0
2/10/16,"Gardens of Social Circle II, The",PCH001028,complaint,-,0,0,0,0,0,0
12/21/15,"Gardens of Social Circle II, The",PCH001028,routine,-,0,0,0,0,0,0
8/20/15,"Gardens of Social Circle II, The",PCH001028,complaint,-,0,0,0,0,0,0
7/30/15,"Gardens of Social Circle II, The",PCH001028,complaint,-,0,0,0,0,0,0
7/23/15,"Gardens of Social Circle II, The",PCH001028,complaint,1,1,0,1,0,0,0
5/21/15,"Gardens of Social Circle II, The",PCH001028,complaint,1,1,0,0,1,0,0
3/30/15,"Gardens of Social Circle II, The",PCH001028,Routine / Complaint,10,0,2,0,0,0,0
1/5/15,"Gardens of Social Circle II, The",PCH001028,complaint,-,0,0,0,0,0,0
11/5/19,Gateway Gardens Assisted Living and Memory Care,ALC000534,complaint,-,0,0,0,0,0,0
8/9/19,Gateway Gardens Assisted Living and Memory Care,ALC000534,routine,1,0,0,0,0,0,0
4/18/17,Gateway Gardens Assisted Living and Memory Care,ALC000534,routine,-,0,0,0,0,0,0
1/7/20,"Georgian Lakeside, The",ALC000255,complaint,-,0,0,0,0,0,0
1/8/19,"Georgian Lakeside, The",ALC000255,complaint,1,1,0,0,0,0,0
10/30/18,"Georgian Lakeside, The",ALC000255,complaint,-,0,0,0,0,0,0
9/5/18,"Georgian Lakeside, The",ALC000255,Routine / Complaint,-,0,0,0,0,0,0
7/24/18,"Georgian Lakeside, The",ALC000255,other,2,2,0,2,0,0,0
10/12/17,"Georgian Lakeside, The",ALC000255,complaint,-,0,0,0,0,0,0
8/15/17,"Georgian Lakeside, The",ALC000255,Routine / Complaint,-,0,0,0,0,0,0
1/13/17,"Georgian Lakeside, The",ALC000255,complaint,-,0,0,0,0,0,0
7/21/16,"Georgian Lakeside, The",ALC000255,routine,-,0,0,0,0,0,0
9/5/19,"Glen at Lake Oconee Village, The",ALC000233,complaint,-,0,0,0,0,0,0
7/12/19,"Glen at Lake Oconee Village, The",ALC000233,complaint,-,0,0,0,0,0,0
7/12/19,"Glen at Lake Oconee Village, The",ALC000233,routine,-,0,0,0,0,0,0
5/14/19,"Glen at Lake Oconee Village, The",ALC000233,complaint,-,0,0,0,0,0,0
4/9/19,"Glen at Lake Oconee Village, The",ALC000233,Routine / Complaint,4,0,1,0,0,0,0
2/20/19,"Glen at Lake Oconee Village, The",ALC000233,complaint,-,0,0,0,0,0,0
8/14/18,"Glen at Lake Oconee Village, The",ALC000233,other,-,0,0,0,0,0,0
5/23/18,"Glen at Lake Oconee Village, The",ALC000233,routine,2,0,2,0,0,0,0
4/28/17,"Glen at Lake Oconee Village, The",ALC000233,routine,-,0,0,0,0,0,0
5/9/19,Golden Crest Assisted Living,ALC000182,complaint,-,0,0,0,0,0,0
9/25/18,Golden Crest Assisted Living,ALC000182,complaint,1,1,0,1,0,0,0
